Category,Date,DOW,Start Time,End Time,Hours,Program,Facilitator 1,Expected Attendance,Actual Attendance,Program Delivered,Format,Format,Campus,Everett,Global,Pullman,Spokane,Tri Cities,Vancouver,Non-WSU,Unsure,Main Role On Campus,Campus Community,Organization,Location,Latitude,Longitude,GPS Coordinates
Mandatory Prog,8/13/19,Tuesday,9:30:00 AM,10:30:00 AM,1,Green Dot,Facilitator_40,,44,Yes,IN-PERSON,In-Person,Pullman,0,0,44,0,0,0,,,General,,organization,Todd 420,46.729809,-117.163473,"46° 43' 47.3124'' N
117° 9' 48.5028'' W"
Mandatory Prog,8/13/19,Tuesday,11:45:00 AM,12:45:00 PM,1,Green Dot,Facilitator_40,,74,Yes,IN-PERSON,In-Person,Pullman,0,0,74,0,0,0,,,General,,organization,Todd 420,46.729809,-117.163473,"46° 43' 47.3124'' N
117° 9' 48.5028'' W"
Mandatory Prog,8/19/20,Wednesday,10:00:00 AM,11:00:00 AM,1,Count on Cougs,Facilitator_72,40,26,Yes,ONLINE-LIVE,Online-Live,Pullman,0,0,0,0,0,0,,,Undergraduate,First-year students,,,,,
Mandatory Prog,8/19/20,Wednesday,11:30:00 AM,12:30:00 PM,1,Count on Cougs,Facilitator_72,40,26,Yes,ONLINE-LIVE,Online-Live,Pullman,0,0,0,0,0,0,,,Undergraduate,First-year students,,,,,
Mandatory Prog,8/20/20,Thursday,10:00:00 AM,11:00:00 AM,1,Count on Cougs,Facilitator_72,40,26,Yes,ONLINE-LIVE,Online-Live,Pullman,0,0,0,0,0,0,,,Undergraduate,First-year students,,,,,
Mandatory Prog,8/20/20,Thursday,11:30:00 AM,12:30:00 PM,1,Count on Cougs,Facilitator_72,40,26,Yes,ONLINE-LIVE,Online-Live,Pullman,0,0,0,0,0,0,,,Undergraduate,First-year students,,,,,
Mandatory Prog,8/21/20,Friday,2:30:00 PM,3:30:00 PM,1,Count on Cougs,Facilitator_72,40,26,Yes,ONLINE-LIVE,Online-Live,Pullman,0,0,0,0,0,0,,,Undergraduate,First-year students,,,,,
Mandatory Prog,8/15/21,Sunday,1:15:00 PM,2:15:00 PM,1,Count on Cougs: WOW,Facilitator_74,40,40,Yes,ONLINE-LIVE,Online-Live,Pullman,0,0,40,0,0,0,,,Undergraduate,Greek Student,,,,,
Mandatory Prog,8/20/20,Thursday,11:30:00 AM,12:00:00 PM,1,Count on Cougs,Facilitator_75,40,26,Yes,ONLINE-LIVE,Online-Live,Pullman,0,0,0,0,0,0,,,Undergraduate,First-year students,,,,,
Mental Health,1/28/21,Thursday,,,0,Real Talk Thursdays,Facilitator_75,,18,Yes,ONLINE-LIVE,Online-Live,Pullman,0,0,18,0,0,0,,,Undergraduates/Staff/Faculty,,,,,,
Mental Health,1/28/21,Thursday,3:30:00 PM,4:00:00 PM,0,Real Talk Thursdays,Facilitator_75,,18,Yes,ONLINE-LIVE,Online-Live,Pullman,0,0,18,0,0,0,,,Undergraduates/Staff/Faculty,,,,,,
Mental Health,2/4/21,Thursday,,,0,Real Talk Thursdays,Facilitator_75,,3,Yes,ONLINE-LIVE,Online-Live,Pullman,0,0,3,0,0,0,,,,,,,,,
Mental Health,2/4/21,Thursday,3:30:00 PM,4:00:00 PM,0,Real Talk Thursdays,Facilitator_75,,3,Yes,ONLINE-LIVE,Online-Live,Pullman,0,0,3,0,0,0,,,,,,,,,
Life Skills,2/10/21,Wednesday,12:00:00 PM,1:00:00 PM,1,Time Management,Facilitator_75,,0,No,ONLINE-LIVE,Online-Live,Pullman,0,0,0,0,0,0,,,Undergraduate,Multicultural  Student,,,,,
Life Skills,2/17/21,Wednesday,12:00:00 PM,1:00:00 PM,1,Self-Care,Facilitator_75,,0,No,ONLINE-LIVE,Online-Live,Pullman,0,0,0,0,0,0,,,Undergraduate,Multicultural  Student,,,,,
Life Skills,2/24/21,Wednesday,12:00:00 PM,1:00:00 PM,1,Mindfulness,Facilitator_75,,1,Yes,ONLINE-LIVE,Online-Live,Pullman,0,0,1,0,0,0,,,Undergraduate,Multicultural  Student,,,,,
Life Skills,3/2/21,Tuesday,6:00:00 PM,7:00:00 PM,1,Stress Management,Facilitator_75,,48,Yes,ONLINE-LIVE,Online-Live,Pullman,0,0,48,0,0,0,,,Undergraduate,Greek Student,,,,,
Life Skills,3/9/21,Tuesday,4:00:00 PM,5:00:00 PM,1,Stress Management,Facilitator_75,,0,No,ONLINE-LIVE,Online-Live,Pullman,0,0,0,0,0,0,,,Undergraduate,Multicultural  Student,,,,,
Mental Health,3/11/21,Thursday,,,0,Real Talk Thursdays,Facilitator_75,,7,Yes,ONLINE-LIVE,Online-Live,Pullman,0,0,7,0,0,0,,,,,,,,,
Mental Health,3/11/21,Thursday,3:30:00 PM,4:00:00 PM,0,Real Talk Thursdays,Facilitator_75,,7,Yes,ONLINE-LIVE,Online-Live,Pullman,0,0,7,0,0,0,,,,,,,,,
Life Skills,3/18/21,Thursday,7:00:00 PM,8:10:00 PM,1,Time Management,Facilitator_75,,21,Yes,ONLINE-LIVE,Online-Live,Pullman,0,0,21,0,0,0,,,Undergraduate,Greek Student,,,,,
Mental Health,4/1/21,Thursday,,,0,Real Talk Thursdays,Facilitator_75,,1,Yes,ONLINE-LIVE,Online-Live,Pullman,0,0,1,0,0,0,,,,,,,,,
Mental Health,4/1/21,Thursday,3:30:00 PM,4:00:00 PM,0,Real Talk Thursdays,Facilitator_75,,1,Yes,ONLINE-LIVE,Online-Live,Pullman,0,0,1,0,0,0,,,,,,,,,
Life Skills,4/5/21,Monday,7:00:00 PM,8:00:00 PM,1,Mindfulness,Facilitator_75,,23,Yes,ONLINE-LIVE,Online-Live,Pullman,0,0,23,0,0,0,,,Undergraduate,Registerred Student Org,,,,,
Life Skills,4/14/21,Wednesday,6:00:00 PM,7:00:00 PM,1,Self-Care,Facilitator_75,,15,Yes,ONLINE-LIVE,Online-Live,Pullman,0,0,15,0,0,0,,,Undergraduate,Greek Student,,,,,
Life Skills,4/21/21,Wednesday,6:00:00 PM,7:00:00 PM,1,Stress Management,Facilitator_75,,58,Yes,ONLINE-LIVE,Online-Live,Pullman,0,0,58,0,0,0,,,Undergraduate,Greek Student,,,,,
Mandatory Prog,8/15/21,Sunday,1:15:00 PM,2:15:00 PM,1,Count on Cougs: WOW,Facilitator_75,40,40,Yes,ONLINE-LIVE,Online-Live,Pullman,0,0,40,0,0,0,,,Undergraduate,Greek Student,,,,,
Mandatory Prog,8/15/21,Sunday,2:45:00 PM,3:45:00 PM,1,Count on Cougs: WOW,Facilitator_75,40,40,Yes,ONLINE-LIVE,Online-Live,Pullman,0,0,40,0,0,0,,,Undergraduate,Greek Student,,,,,
Mandatory Prog,8/15/21,Sunday,4:15:00 PM,5:15:00 PM,1,Count on Cougs: WOW,Facilitator_75,40,0,No,ONLINE-LIVE,Online-Live,Pullman,0,0,0,0,0,0,,,Undergraduate,Greek Student,,,,,
Life Skills,10/5/21,Tuesday,4:10:00 PM,5:00:00 PM,1,"Sleep More, Sleep Better",Facilitator_75,,17,Yes,ONLINE-LIVE,Online-Live,Pullman,0,0,17,0,0,0,,,Undergraduate,ASCC (not Class),,,,,
Mandatory Prog,1/26/22,Wednesday,4:30:00 PM,5:30:00 PM,1,Count on Cougs: Makeup,Facilitator_42,,18,Yes,IN-PERSON,In-Person,Pullman,0,0,18,0,0,0,,,Undergraduate,First-year students,,SGYM 111,46.732758,-117.163957,"46° 43' 57.9288'' N
117° 9' 50.2452'' W"
Mandatory Prog,3/22/22,Tuesday,4:00:00 PM,5:00:00 PM,1,Count on Cougs: Makeup,Facilitator_41,,5,Yes,IN-PERSON,In-Person,Pullman,0,0,5,0,0,0,,,Undergraduate,First-year students,,SGYM 111,46.732758,-117.163957,"46° 43' 57.9288'' N
117° 9' 50.2452'' W"
Mandatory Prog,8/14/22,Sunday,9:00:00 AM,10:00:00 AM,1,Count on Cougs: WOW,Facilitator_41,,47,Yes,IN-PERSON,In-Person,Pullman,0,0,47,0,0,0,,,Undergraduate,Greek Student,,,,,
Mandatory Prog,8/14/22,Sunday,10:30:00 AM,11:30:00 AM,1,Count on Cougs: WOW,Facilitator_41,,42,Yes,IN-PERSON,In-Person,Pullman,0,0,42,0,0,0,,,Undergraduate,Greek Student,,,,,
Mandatory Prog,8/14/22,Sunday,12:45:00 PM,1:45:00 PM,1,Count on Cougs: WOW,Facilitator_41,,59,Yes,IN-PERSON,In-Person,Pullman,0,0,59,0,0,0,,,Undergraduate,Greek Student,,,,,
Mandatory Prog,8/14/22,Sunday,2:15:00 PM,3:15:00 PM,1,Count on Cougs: WOW,Facilitator_41,,52,Yes,IN-PERSON,In-Person,Pullman,0,0,52,0,0,0,,,Undergraduate,Greek Student,,,,,
Mandatory Prog,8/16/22,Tuesday,10:00:00 AM,11:00:00 AM,1,Count on Cougs: WOW,Facilitator_41,,27,Yes,IN-PERSON,In-Person,Pullman,0,0,27,0,0,0,,,Undergraduate,First-year students,,,,,
Mandatory Prog,8/17/22,Wednesday,11:30:00 AM,12:30:00 PM,1,Count on Cougs: WOW,Facilitator_41,,30,Yes,IN-PERSON,In-Person,Pullman,0,0,30,0,0,0,,,Undergraduate,First-year students,,,,,
Mandatory Prog,8/18/22,Thursday,2:30:00 PM,3:30:00 PM,1,Count on Cougs: WOW,Facilitator_41,,30,Yes,IN-PERSON,In-Person,Pullman,0,0,30,0,0,0,,,Undergraduate,First-year students,,,,,
Mandatory Prog,9/9/22,Friday,3:30:00 PM,4:30:00 PM,1,Count on Cougs: Fall,Facilitator_41,,24,Yes,IN-PERSON,In-Person,Pullman,0,0,24,0,0,0,,,Undergraduate,First-year students,,Spark 339,46.727996,-117.165668,"46° 43' 40.7856'' N
117° 9' 56.4048'' W"
Mandatory Prog,9/21/22,Wednesday,3:00:00 PM,4:00:00 PM,1,Count on Cougs: Fall,Facilitator_41,,21,Yes,IN-PERSON,In-Person,Pullman,0,0,21,0,0,0,,,Undergraduate,First-year students,,G41,46.727382, -117.165967,"46° 43' 38.5752'' N
117° 9' 57.4812'' W"
Life Skills,9/28/22,Wednesday,2:00:00 PM,3:00:00 PM,1,Stress Management,Facilitator_41,,14,Yes,IN-PERSON,In-Person,Pullman,0,0,14,0,0,0,,,Undergraduate,"Class, Student",,,,,
Life Skills,9/29/22,Thursday,5:00:00 PM,6:00:00 PM,1,Stress Management,Facilitator_41,,0,No,IN-PERSON,In-Person,Pullman,0,0,0,0,0,0,,,Undergraduate,Residence Hall Student,,,,,
Mandatory Prog,9/30/22,Friday,1:30:00 PM,2:30:00 PM,1,Count on Cougs: Fall,Facilitator_41,,31,Yes,IN-PERSON,In-Person,Pullman,0,0,31,0,0,0,,,Undergraduate,First-year students,,,,,
Life Skills,10/3/22,Monday,2:00:00 PM,3:00:00 PM,1,Stress Management,Facilitator_41,,23,Yes,IN-PERSON,In-Person,Pullman,0,0,23,0,0,0,,,Undergraduate,"Class, Student",,,,,
Life Skills,10/5/22,Wednesday,6:00:00 PM,7:00:00 PM,1,Time Management,Facilitator_41,,16,Yes,IN-PERSON,In-Person,Pullman,0,0,16,0,0,0,,,Undergraduate,Greek Student,,,,,
Mandatory Prog,10/19/22,Wednesday,2:30:00 PM,3:30:00 AM,1,Count on Cougs: Fall,Facilitator_41,,25,Yes,IN-PERSON,In-Person,Pullman,0,0,25,0,0,0,,,Undergraduate,First-year students,,,,,
Mandatory Prog,10/21/22,Friday,1:00:00 PM,2:00:00 PM,1,Count on Cougs: Fall,Facilitator_41,,16,Yes,IN-PERSON,In-Person,Pullman,0,0,16,0,0,0,,,Undergraduate,First-year students,,,,,
Mandatory Prog,10/28/22,Friday,1:00:00 PM,2:00:00 PM,1,Count on Cougs: Fall,Facilitator_41,,14,Yes,IN-PERSON,In-Person,Pullman,0,0,14,0,0,0,,,Undergraduate,First-year students,,,,,
Life Skills,11/7/22,Monday,7:00:00 PM,8:00:00 PM,1,Stress Management,Facilitator_41,,8,Yes,IN-PERSON,In-Person,Pullman,0,0,8,0,0,0,,,Undergraduate,Greek Student,,,,,
Life Skills,12/1/22,Thursday,6:00:00 PM,7:00:00 PM,1,Time Management,Facilitator_41,,11,Yes,IN-PERSON,In-Person,Pullman,0,0,11,0,0,0,,,Undergraduate,Residence Hall Student,,,,,
Mandatory Prog,8/18/21,Wednesday,10:15:00 AM,11:15:00 AM,1,Count on Cougs: WOW,Facilitator_41,40,36,Yes,IN-PERSON,In-Person,Pullman,0,0,36,0,0,0,,,Undergraduate,First-year students,,Todd 125,46.729809,-117.163473,"46° 43' 47.3124'' N
117° 9' 48.5028'' W"
Mandatory Prog,8/18/21,Wednesday,11:45:00 AM,12:45:00 PM,1,Count on Cougs: WOW,Facilitator_41,40,38,Yes,IN-PERSON,In-Person,Pullman,0,0,38,0,0,0,,,Undergraduate,First-year students,,Todd 125,46.729809,-117.163473,"46° 43' 47.3124'' N
117° 9' 48.5028'' W"
Mandatory Prog,8/19/21,Thursday,10:15:00 AM,11:15:00 AM,1,Count on Cougs: WOW,Facilitator_41,40,40,Yes,IN-PERSON,In-Person,Pullman,0,0,40,0,0,0,,,Undergraduate,First-year students,,Todd 420,46.729809,-117.163473,"46° 43' 47.3124'' N
117° 9' 48.5028'' W"
Mandatory Prog,8/19/21,Thursday,11:45:00 AM,12:45:00 PM,1,Count on Cougs: WOW,Facilitator_41,40,36,Yes,IN-PERSON,In-Person,Pullman,0,0,36,0,0,0,,,Undergraduate,First-year students,,Todd 420,46.729809,-117.163473,"46° 43' 47.3124'' N
117° 9' 48.5028'' W"
Mandatory Prog,8/20/21,Friday,2:15:00 PM,3:15:00 PM,1,Count on Cougs: WOW,Facilitator_41,40,35,Yes,IN-PERSON,In-Person,Pullman,0,0,35,0,0,0,,,Undergraduate,First-year students,,Todd 130,46.729809,-117.163473,"46° 43' 47.3124'' N
117° 9' 48.5028'' W"
Mandatory Prog,8/21/21,Saturday,11:00:00 AM,12:00:00 PM,1,Count on Cougs: WOW,Facilitator_41,40,38,Yes,IN-PERSON,In-Person,Pullman,0,0,38,0,0,0,,,Undergraduate,First-year students,,Todd 125,46.729809,-117.163473,"46° 43' 47.3124'' N
117° 9' 48.5028'' W"
Mandatory Prog,8/21/21,Saturday,1:15:00 PM,2:15:00 PM,1,Count on Cougs: WOW,Facilitator_41,40,28,Yes,IN-PERSON,In-Person,Pullman,0,0,28,0,0,0,,,Undergraduate,First-year students,,Todd 125,46.729809,-117.163473,"46° 43' 47.3124'' N
117° 9' 48.5028'' W"
Mandatory Prog,8/28/21,Saturday,10:00:00 AM,11:00:00 AM,1,Count on Cougs: Fall,Facilitator_41,40,25,Yes,IN-PERSON,In-Person,Pullman,0,0,25,0,0,0,,,Undergraduate,First-year students,,G41,46.727382, -117.165967,"46° 43' 38.5752'' N
117° 9' 57.4812'' W"
Mandatory Prog,9/1/21,Wednesday,8:00:00 AM,9:00:00 AM,5,Count on Cougs: Fall,Facilitator_41,40,14,Yes,IN-PERSON,In-Person,Pullman,0,0,14,0,0,0,,,Undergraduate,Athletics Student,,,,,
Mandatory Prog,9/11/21,Saturday,11:30:00 AM,12:30:00 PM,1,Count on Cougs: Fall,Facilitator_41,40,26,Yes,IN-PERSON,In-Person,Pullman,0,0,26,0,0,0,,,Undergraduate,First-year students,,G41,46.727382, -117.165967,"46° 43' 38.5752'' N
117° 9' 57.4812'' W"
Mandatory Prog,9/17/21,Friday,9:30:00 AM,10:30:00 AM,1,Count on Cougs: Fall,Facilitator_41,40,16,Yes,IN-PERSON,In-Person,Pullman,0,0,16,0,0,0,,,Undergraduate,First-year students,,G41,46.727382, -117.165967,"46° 43' 38.5752'' N
117° 9' 57.4812'' W"
Mandatory Prog,9/22/21,Wednesday,5:30:00 PM,6:30:00 PM,1,Count on Cougs: Fall,Facilitator_41,40,28,Yes,IN-PERSON,In-Person,Pullman,0,0,28,0,0,0,,,Undergraduate,First-year students,,G41,46.727382, -117.165967,"46° 43' 38.5752'' N
117° 9' 57.4812'' W"
Mandatory Prog,9/27/21,Monday,5:30:00 PM,6:30:00 PM,1,Count on Cougs: Fall,Facilitator_41,40,32,Yes,IN-PERSON,In-Person,Pullman,0,0,32,0,0,0,,,Undergraduate,First-year students,,G41,46.727382, -117.165967,"46° 43' 38.5752'' N
117° 9' 57.4812'' W"
Mandatory Prog,10/1/21,Friday,9:30:00 AM,10:30:00 AM,1,Count on Cougs: Fall,Facilitator_41,40,13,Yes,IN-PERSON,In-Person,Pullman,0,0,13,0,0,0,,,Undergraduate,First-year students,,G41,46.727382, -117.165967,"46° 43' 38.5752'' N
117° 9' 57.4812'' W"
Mandatory Prog,10/4/21,Monday,5:30:00 PM,6:30:00 PM,1,Count on Cougs: Fall,Facilitator_41,40,15,Yes,IN-PERSON,In-Person,Pullman,0,0,15,0,0,0,,,Undergraduate,First-year students,,G41,46.727382, -117.165967,"46° 43' 38.5752'' N
117° 9' 57.4812'' W"
Mandatory Prog,10/12/21,Tuesday,5:30:00 PM,6:30:00 PM,1,Count on Cougs: Fall,Facilitator_41,40,14,Yes,IN-PERSON,In-Person,Pullman,0,0,14,0,0,0,,,Undergraduate,First-year students,,G41,46.727382, -117.165967,"46° 43' 38.5752'' N
117° 9' 57.4812'' W"
Mandatory Prog,10/15/21,Friday,9:30:00 AM,10:30:00 AM,1,Count on Cougs: Fall,Facilitator_41,40,0,no,IN-PERSON,In-Person,Pullman,0,0,0,0,0,0,,,Undergraduate,First-year students,,G41,46.727382, -117.165967,"46° 43' 38.5752'' N
117° 9' 57.4812'' W"
Mandatory Prog,10/19/21,Tuesday,3:00:00 PM,4:00:00 PM,1,Count on Cougs: Fall,Facilitator_41,40,0,no,IN-PERSON,In-Person,Pullman,0,0,0,0,0,0,,,Undergraduate,First-year students,,G41,46.727382, -117.165967,"46° 43' 38.5752'' N
117° 9' 57.4812'' W"
Mandatory Prog,10/29/21,Friday,9:30:00 AM,10:30:00 AM,1,Count on Cougs: Fall,Facilitator_41,40,0,no,IN-PERSON,In-Person,Pullman,0,0,0,0,0,0,,,Undergraduate,First-year students,,G41,46.727382, -117.165967,"46° 43' 38.5752'' N
117° 9' 57.4812'' W"
Mandatory Prog,11/19/21,Friday,9:00:00 AM,10:00:00 AM,1,Count on Cougs: Fall,Facilitator_41,40,0,no,IN-PERSON,In-Person,Pullman,0,0,0,0,0,0,,,Undergraduate,First-year students,,G41,46.727382, -117.165967,"46° 43' 38.5752'' N
117° 9' 57.4812'' W"
Life Skills,4/12/23,Wednesday,6:00:00 PM,7:00:00 PM,1,Time Management,Facilitator_42,,18,Yes,IN-PERSON,In-Person,Pullman,0,0,18,0,0,0,,,Undergraduate,Greek Student,,,,,
Mandatory Prog,8/26/23,Saturday,2:15:00 PM,3:15:00 PM,1,Count on Cougs,Facilitator_42,,21,Yes,IN-PERSON,In-Person,Pullman,0,0,21,0,0,0,,,Undergraduate,First-year students,,Todd,46.729809,-117.163473,"46° 43' 47.3124'' N
117° 9' 48.5028'' W"
Mandatory Prog,8/27/23,Sunday,9:00:00 AM,10:00:00 AM,1,Count on Cougs,Facilitator_42,,3,Yes,IN-PERSON,In-Person,Pullman,0,0,3,0,0,0,,,Undergraduate,First-year students,,Todd,46.729809,-117.163473,"46° 43' 47.3124'' N
117° 9' 48.5028'' W"
Mandatory Prog,8/27/23,Sunday,2:15:00 PM,3:15:00 PM,1,Count on Cougs,Facilitator_42,,20,Yes,IN-PERSON,In-Person,Pullman,0,0,20,0,0,0,,,Undergraduate,First-year students,,Todd,46.729809,-117.163473,"46° 43' 47.3124'' N
117° 9' 48.5028'' W"
Mandatory Prog,8/28/23,Monday,9:00:00 AM,10:00:00 AM,1,Count on Cougs,Facilitator_42,,7,Yes,IN-PERSON,In-Person,Pullman,0,0,7,0,0,0,,,Undergraduate,First-year students,,G41,46.727382, -117.165967,"46° 43' 38.5752'' N
117° 9' 57.4812'' W"
Mandatory Prog,9/11/23,Monday,9:00:00 AM,10:00:00 AM,1,Count on Cougs,Facilitator_42,,20,Yes,IN-PERSON,In-Person,Pullman,0,0,20,0,0,0,,,Undergraduate,First-year students,,G41,46.727382, -117.165967,"46° 43' 38.5752'' N
117° 9' 57.4812'' W"
Mandatory Prog,9/26/23,Tuesday,1:00:00 PM,2:00:00 PM,1,Count on Cougs,Facilitator_42,,5,Yes,IN-PERSON,In-Person,Pullman,0,0,5,0,0,0,,,Undergraduate,First-year students,,G41,46.727382, -117.165967,"46° 43' 38.5752'' N
117° 9' 57.4812'' W"
Mandatory Prog,1/8/22,Saturday,1:30:00 PM,2:30:00 PM,1,Count on Cougs,Facilitator_43,,10,Yes,IN-PERSON,In-Person,Pullman,0,0,10,0,0,0,,,Undergraduate,First-year students,,Todd 311,46.729809,-117.163473,"46° 43' 47.3124'' N
117° 9' 48.5028'' W"
Mandatory Prog,1/8/22,Saturday,3:00:00 PM,4:00:00 PM,1,Count on Cougs,Facilitator_43,,11,Yes,IN-PERSON,In-Person,Pullman,0,0,11,0,0,0,,,Undergraduate,First-year students,,TODD 311,46.729809,-117.163473,"46° 43' 47.3124'' N
117° 9' 48.5028'' W"
Mandatory Prog,1/31/22,Monday,4:00:00 PM,5:00:00 PM,1,Count on Cougs: Makeup,Facilitator_43,,14,Yes,IN-PERSON,In-Person,Pullman,0,0,14,0,0,0,,,Undergraduate,First-year students,,SGYM 111,46.732758,-117.163957,"46° 43' 57.9288'' N
117° 9' 50.2452'' W"
Mandatory Prog,4/4/22,Monday,4:30:00 PM,5:30:00 PM,1,Count on Cougs: Makeup,Facilitator_43,,13,Yes,IN-PERSON,In-Person,Pullman,0,0,13,0,0,0,,,Undergraduate,First-year students,,SGYM 111,46.732758,-117.163957,"46° 43' 57.9288'' N
117° 9' 50.2452'' W"
Mandatory Prog,4/22/22,Friday,11:30:00 AM,12:30:00 PM,1,Count on Cougs: Makeup,Facilitator_43,,11,Yes,IN-PERSON,In-Person,Pullman,0,0,11,0,0,0,,,Undergraduate,First-year students,,SGYM 111,46.732758,-117.163957,"46° 43' 57.9288'' N
117° 9' 50.2452'' W"
Mandatory Prog,4/25/22,Monday,5:00:00 PM,6:00:00 PM,1,Count on Cougs: Makeup,Facilitator_43,,10,Yes,IN-PERSON,In-Person,Pullman,0,0,10,0,0,0,,,Undergraduate,First-year students,,SGYM 111,46.732758,-117.163957,"46° 43' 57.9288'' N
117° 9' 50.2452'' W"
Mandatory Prog,1/23/21,Saturday,1:30:00 PM,2:30:00 PM,1,Count on Cougs,Facilitator_43,13,9,Yes,ONLINE-LIVE,Online-Live,Pullman,0,0,9,0,0,0,,,Undergraduate,First-year students,,,,,
Mandatory Prog,1/23/21,Saturday,3:00:00 PM,4:00:00 PM,1,Count on Cougs,Facilitator_43,14,10,Yes,ONLINE-LIVE,Online-Live,Pullman,0,0,10,0,0,0,,,Undergraduate,First-year students,,,,,
Mandatory Prog,2/9/21,Tuesday,4:00:00 PM,5:00:00 PM,1,Count on Cougs: Makeup,Facilitator_43,45,21,Yes,ONLINE-LIVE,Online-Live,Pullman,0,0,21,0,0,0,,,Undergraduate,First-year students,,,,,
Mandatory Prog,2/24/21,Wednesday,3:00:00 PM,4:00:00 PM,1,Count on Cougs: Makeup,Facilitator_43,45,28,Yes,ONLINE-LIVE,Online-Live,Pullman,0,0,28,0,0,0,,,Undergraduate,First-year students,,,,,
Mandatory Prog,3/23/21,Tuesday,5:00:00 PM,6:00:00 PM,1,Count on Cougs: Makeup,Facilitator_43,31,28,Yes,ONLINE-LIVE,Online-Live,Pullman,0,0,28,0,0,0,,,Undergraduate,First-year students,,,,,
Mandatory Prog,4/15/21,Thursday,4:00:00 PM,5:00:00 PM,1,Count on Cougs: Makeup,Facilitator_43,,21,Yes,ONLINE-LIVE,Online-Live,Pullman,0,0,21,0,0,0,,,Undergraduate,First-year students,,,,,
Mandatory Prog,8/15/21,Sunday,9:30:00 AM,10:30:00 AM,1,Count on Cougs: WOW,Facilitator_43,40,40,Yes,ONLINE-LIVE,Online-Live,Pullman,0,0,40,0,0,0,,,Undergraduate,Greek Student,,,,,
Mandatory Prog,8/15/21,Sunday,11:00:00 AM,12:00:00 PM,1,Count on Cougs: WOW,Facilitator_43,40,40,Yes,ONLINE-LIVE,Online-Live,Pullman,0,0,40,0,0,0,,,Undergraduate,Greek Student,,,,,
Mandatory Prog,8/15/21,Sunday,1:15:00 PM,2:15:00 PM,1,Count on Cougs: WOW,Facilitator_43,40,40,Yes,ONLINE-LIVE,Online-Live,Pullman,0,0,40,0,0,0,,,Undergraduate,Greek Student,,,,,
Mandatory Prog,8/15/21,Sunday,2:45:00 PM,3:45:00 PM,1,Count on Cougs: WOW,Facilitator_43,40,40,Yes,ONLINE-LIVE,Online-Live,Pullman,0,0,40,0,0,0,,,Undergraduate,Greek Student,,,,,
Mandatory Prog,8/18/21,Wednesday,10:15:00 AM,11:15:00 AM,1,Count on Cougs: WOW,Facilitator_43,40,36,Yes,IN-PERSON,In-Person,Pullman,0,0,36,0,0,0,,,Undergraduate,First-year students,,Todd 204,46.729809,-117.163473,"46° 43' 47.3124'' N
117° 9' 48.5028'' W"
Mandatory Prog,8/18/21,Wednesday,11:45:00 AM,12:45:00 PM,1,Count on Cougs: WOW,Facilitator_43,40,40,Yes,IN-PERSON,In-Person,Pullman,0,0,40,0,0,0,,,Undergraduate,First-year students,,Todd 204,46.729809,-117.163473,"46° 43' 47.3124'' N
117° 9' 48.5028'' W"
Mandatory Prog,8/19/21,Thursday,10:15:00 AM,11:15:00 AM,1,Count on Cougs: WOW,Facilitator_43,40,39,Yes,IN-PERSON,In-Person,Pullman,0,0,39,0,0,0,,,Undergraduate,Greek Student,,Todd 216,46.729809,-117.163473,"46° 43' 47.3124'' N
117° 9' 48.5028'' W"
Mandatory Prog,8/19/21,Thursday,11:45:00 AM,12:45:00 PM,1,Count on Cougs: WOW,Facilitator_43,40,36,Yes,IN-PERSON,In-Person,Pullman,0,0,36,0,0,0,,,Undergraduate,First-year students,,Todd 216,46.729809,-117.163473,"46° 43' 47.3124'' N
117° 9' 48.5028'' W"
Mandatory Prog,8/21/21,Saturday,9:30:00 AM,10:30:00 AM,1,Count on Cougs: WOW,Facilitator_43,40,35,Yes,IN-PERSON,In-Person,Pullman,0,0,35,0,0,0,,,Undergraduate,First-year students,,Todd 420,46.729809,-117.163473,"46° 43' 47.3124'' N
117° 9' 48.5028'' W"
Mandatory Prog,8/21/21,Saturday,11:00:00 AM,12:00:00 PM,1,Count on Cougs: WOW,Facilitator_43,40,40,Yes,IN-PERSON,In-Person,Pullman,0,0,40,0,0,0,,,Undergraduate,First-year students,,Todd 420,46.729809,-117.163473,"46° 43' 47.3124'' N
117° 9' 48.5028'' W"
Mandatory Prog,8/21/21,Saturday,1:15:00 PM,2:15:00 PM,1,Count on Cougs: WOW,Facilitator_43,40,32,Yes,IN-PERSON,In-Person,Pullman,0,0,32,0,0,0,,,Undergraduate,First-year students,,Todd 420,46.729809,-117.163473,"46° 43' 47.3124'' N
117° 9' 48.5028'' W"
Mandatory Prog,9/14/21,Tuesday,4:30:00 PM,5:30:00 PM,1,Count on Cougs: Fall,Facilitator_43,40,26,Yes,IN-PERSON,In-Person,Pullman,0,0,26,0,0,0,,,Undergraduate,First-year students,,G41,46.727382, -117.165967,"46° 43' 38.5752'' N
117° 9' 57.4812'' W"
Mandatory Prog,9/22/21,Wednesday,3:30:00 PM,4:30:00 PM,1,Count on Cougs: Fall,Facilitator_43,40,22,Yes,IN-PERSON,In-Person,Pullman,0,0,22,0,0,0,,,Undergraduate,First-year students,,G41,46.727382, -117.165967,"46° 43' 38.5752'' N
117° 9' 57.4812'' W"
