Category,Date,DOW,Start Time,End Time,Hours,Program,Facilitator 1,Facilitator 2,Expected Attendance,Actual Attendance,Program Delivered,Format,Campus,Everett,Global,Pullman,Spokane,Tri Cities,Vancouver,Open System-wide.1,Non-WSU,Unsure,Main Role On Campus,Campus Community,Organization,Contact Name & Number,Notes,Location,Latitude,Longitude,GPS Coordinates
Mandatory Prog,8/15/21,Sunday,1:15:00 PM,2:15:00 PM,1,Count on Cougs: WOW,Facilitator_74,,40,40,Yes,Online - Live,Pullman,,,40,,,,,,,Undergraduate,Greek Student,,,,,,,
Mandatory Prog,8/20/20,Thursday,11:30:00 AM,12:00:00 PM,1,Count on Cougs,Facilitator_75,,40,26,Yes,Online - Live,Pullman,,,,,,,,,,Undergraduate,First-year students,,,,,,,
Mental Health,1/28/21,Thursday,,,0,Real Talk Thursdays,Facilitator_75,,,18,Yes,Online - Live,Pullman,,,18,,,,,,,Undergraduates/Staff/Faculty,,,,,,,,
Mental Health,1/28/21,Thursday,3:30:00 PM,4:00:00 PM,0,Real Talk Thursdays,Facilitator_75,,,18,Yes,Online - Live,Pullman,,,18,,,,,,,Undergraduates/Staff/Faculty,,,,,,,,
Mental Health,2/4/21,Thursday,,,0,Real Talk Thursdays,Facilitator_75,,,3,Yes,Online - Live,Pullman,,,3,,,,,,,,,,,,,,,
Mental Health,2/4/21,Thursday,3:30:00 PM,4:00:00 PM,0,Real Talk Thursdays,Facilitator_75,,,3,Yes,Online - Live,Pullman,,,3,,,,,,,,,,,,,,,
Life Skills,2/10/21,Wednesday,12:00:00 PM,1:00:00 PM,1,Time Management,Facilitator_75,,,0,No,Online - Live,Pullman,,,,,,,,,,Undergraduate,Multicultural  Student,,,,,,,
Life Skills,2/17/21,Wednesday,12:00:00 PM,1:00:00 PM,1,Self-Care,Facilitator_75,,,0,No,Online - Live,Pullman,,,,,,,,,,Undergraduate,Multicultural  Student,,,,,,,
Life Skills,2/24/21,Wednesday,12:00:00 PM,1:00:00 PM,1,Mindfulness,Facilitator_75,,,1,Yes,Online - Live,Pullman,,,1,,,,,,,Undergraduate,Multicultural  Student,,,,,,,
Life Skills,3/2/21,Tuesday,6:00:00 PM,7:00:00 PM,1,Stress Management,Facilitator_75,,,48,Yes,Online - Live,Pullman,,,48,,,,,,,Undergraduate,Greek Student,,,,,,,
Life Skills,3/9/21,Tuesday,4:00:00 PM,5:00:00 PM,1,Stress Management,Facilitator_75,,,0,No,Online - Live,Pullman,,,,,,,,,,Undergraduate,Multicultural  Student,,,,,,,
Mental Health,3/11/21,Thursday,,,0,Real Talk Thursdays,Facilitator_75,,,7,Yes,Online - Live,Pullman,,,7,,,,,,,,,,,,,,,
Mental Health,3/11/21,Thursday,3:30:00 PM,4:00:00 PM,0,Real Talk Thursdays,Facilitator_75,,,7,Yes,Online - Live,Pullman,,,7,,,,,,,,,,,,,,,
Life Skills,3/18/21,Thursday,7:00:00 PM,8:10:00 PM,1,Time Management,Facilitator_75,,,21,Yes,Online - Live,Pullman,,,21,,,,,,,Undergraduate,Greek Student,,,,,,,
Mental Health,4/1/21,Thursday,,,0,Real Talk Thursdays,Facilitator_75,,,1,Yes,Online - Live,Pullman,,,1,,,,,,,,,,,,,,,
Mental Health,4/1/21,Thursday,3:30:00 PM,4:00:00 PM,0,Real Talk Thursdays,Facilitator_75,,,1,Yes,Online - Live,Pullman,,,1,,,,,,,,,,,,,,,
Life Skills,4/5/21,Monday,7:00:00 PM,8:00:00 PM,1,Mindfulness,Facilitator_75,,,23,Yes,Online - Live,Pullman,,,23,,,,,,,Undergraduate,Registerred Student Org,,,,,,,
Life Skills,4/14/21,Wednesday,6:00:00 PM,7:00:00 PM,1,Self-Care,Facilitator_75,,,15,Yes,Online - Live,Pullman,,,15,,,,,,,Undergraduate,Greek Student,,,,,,,
Life Skills,4/21/21,Wednesday,6:00:00 PM,7:00:00 PM,1,Stress Management,Facilitator_75,,,58,Yes,Online - Live,Pullman,,,58,,,,,,,Undergraduate,Greek Student,,,,,,,
Mandatory Prog,8/15/21,Sunday,1:15:00 PM,2:15:00 PM,1,Count on Cougs: WOW,Facilitator_75,,40,40,Yes,Online - Live,Pullman,,,40,,,,,,,Undergraduate,Greek Student,,,,,,,
Mandatory Prog,8/15/21,Sunday,2:45:00 PM,3:45:00 PM,1,Count on Cougs: WOW,Facilitator_75,,40,40,Yes,Online - Live,Pullman,,,40,,,,,,,Undergraduate,Greek Student,,,,,,,
Mandatory Prog,8/15/21,Sunday,4:15:00 PM,5:15:00 PM,1,Count on Cougs: WOW,Facilitator_75,,40,,No,Online - Live,Pullman,,,,,,,,,,Undergraduate,Greek Student,,,,,,,
Life Skills,10/5/21,Tuesday,4:10:00 PM,5:00:00 PM,1,"Sleep More, Sleep Better",Facilitator_75,,,17,Yes,Online - Live,Pullman,,,17,,,,,,,Undergraduate,ASCC (not Class),,,,,,,
Mandatory Prog,1/26/22,,4:30:00 PM,5:30:00 PM,1,Count on Cougs: Makeup,Facilitator_42,,,18,Yes,In-Person,Pullman,,,18,,,,,,,Undergraduate,First-year students,,,,SGYM 111,46.732758,-117.163957,"46° 43' 57.9288'' N
117° 9' 50.2452'' W"
Mandatory Prog,3/22/22,,4:00:00 PM,5:00:00 PM,1,Count on Cougs: Makeup,Facilitator_41,,,5,Yes,In-Person,Pullman,,,5,,,,,,,Undergraduate,First-year students,,,,SGYM 111,46.732758,-117.163957,"46° 43' 57.9288'' N
117° 9' 50.2452'' W"
Mandatory Prog,8/14/22,,9:00:00 AM,10:00:00 AM,1,Count on Cougs: WOW,Facilitator_41,Facilitator_57,,47,Yes,In-Person,Pullman,,,47,,,,,,,Undergraduate,Greek Student,,,,,,,
Mandatory Prog,8/14/22,,10:30:00 AM,11:30:00 AM,1,Count on Cougs: WOW,Facilitator_41,Facilitator_57,,42,Yes,In-Person,Pullman,,,42,,,,,,,Undergraduate,Greek Student,,,,,,,
Mandatory Prog,8/14/22,,12:45:00 PM,1:45:00 PM,1,Count on Cougs: WOW,Facilitator_41,Facilitator_57,,59,Yes,In-Person,Pullman,,,59,,,,,,,Undergraduate,Greek Student,,,,,,,
Mandatory Prog,8/14/22,,2:15:00 PM,3:15:00 PM,1,Count on Cougs: WOW,Facilitator_41,Facilitator_57,,52,Yes,In-Person,Pullman,,,52,,,,,,,Undergraduate,Greek Student,,,,,,,
Mandatory Prog,8/16/22,,10:00:00 AM,11:00:00 AM,1,Count on Cougs: WOW,Facilitator_41,,,27,Yes,In-Person,Pullman,,,27,,,,,,,Undergraduate,First-year students,,,,,,,
Mandatory Prog,8/17/22,,11:30:00 AM,12:30:00 PM,1,Count on Cougs: WOW,Facilitator_41,,,30,Yes,In-Person,Pullman,,,30,,,,,,,Undergraduate,First-year students,,,,,,,
Mandatory Prog,8/18/22,,2:30:00 PM,3:30:00 PM,1,Count on Cougs: WOW,Facilitator_41,,,30,Yes,In-Person,Pullman,,,30,,,,,,,Undergraduate,First-year students,,,,,,,
Mandatory Prog,9/9/22,,3:30:00 PM,4:30:00 PM,1,Count on Cougs: Fall,Facilitator_41,,,24,Yes,In-Person,Pullman,,,24,,,,,,,Undergraduate,First-year students,,,,Spark 339,46.727996,-117.165668,"46° 43' 40.7856'' N
117° 9' 56.4048'' W"
Mandatory Prog,9/21/22,,3:00:00 PM,4:00:00 PM,1,Count on Cougs: Fall,Facilitator_41,,,21,Yes,In-Person,Pullman,,,21,,,,,,,Undergraduate,First-year students,,,,G41,46.727382, -117.165967,"46° 43' 38.5752'' N
117° 9' 57.4812'' W"
Life Skills,9/28/22,,2:00:00 PM,3:00:00 PM,1,Stress Management,Facilitator_41,,,14,Yes,In-Person,Pullman,,,14,,,,,,,Undergraduate,"Class, Student",,,,,,,
Life Skills,9/29/22,,5:00:00 PM,6:00:00 PM,1,Stress Management,Facilitator_41,,,0,No,In-Person,Pullman,,,0,,,,,,,Undergraduate,Residence Hall Student,,,,,,,
Mandatory Prog,9/30/22,,1:30:00 PM,2:30:00 PM,1,Count on Cougs: Fall,Facilitator_41,,,31,Yes,In-Person,Pullman,,,31,,,,,,,Undergraduate,First-year students,,,,,,,
Life Skills,10/3/22,,2:00:00 PM,3:00:00 PM,1,Stress Management,Facilitator_41,Facilitator_63,,23,Yes,In-Person,Pullman,,,23,,,,,,,Undergraduate,"Class, Student",,,,,,,
Life Skills,10/5/22,,6:00:00 PM,7:00:00 PM,1,Time Management,Facilitator_41,Facilitator_7,,16,Yes,In-Person,Pullman,,,16,,,,,,,Undergraduate,Greek Student,,,,,,,
Mandatory Prog,10/19/22,,2:30:00 PM,3:30:00 AM,1,Count on Cougs: Fall,Facilitator_41,,,25,Yes,In-Person,Pullman,,,25,,,,,,,Undergraduate,First-year students,,,,,,,
Mandatory Prog,10/21/22,,1:00:00 PM,2:00:00 PM,1,Count on Cougs: Fall,Facilitator_41,,,16,Yes,In-Person,Pullman,,,16,,,,,,,Undergraduate,First-year students,,,,,,,
Mandatory Prog,10/28/22,,1:00:00 PM,2:00:00 PM,1,Count on Cougs: Fall,Facilitator_41,,,14,Yes,In-Person,Pullman,,,14,,,,,,,Undergraduate,First-year students,,,,,,,
Life Skills,11/7/22,,7:00:00 PM,8:00:00 PM,1,Stress Management,Facilitator_41,Facilitator_37,,8,Yes,In-Person,Pullman,,,8,,,,,,,Undergraduate,Greek Student,,,,,,,
Life Skills,12/1/22,,6:00:00 PM,7:00:00 PM,1,Time Management,Facilitator_41,,,11,Yes,In-Person,Pullman,,,11,,,,,,,Undergraduate,Residence Hall Student,,,,,,,
Mandatory Prog,8/18/21,Wednesday,10:15:00 AM,11:15:00 AM,1,Count on Cougs: WOW,Facilitator_41,,40,36,Yes,In-Person,Pullman,,,36,,,,,,,Undergraduate,First-year students,,,,Todd 125,46.729809,-117.163473,"46° 43' 47.3124'' N
117° 9' 48.5028'' W"
Mandatory Prog,8/18/21,Wednesday,11:45:00 AM,12:45:00 PM,1,Count on Cougs: WOW,Facilitator_41,,40,38,Yes,In-Person,Pullman,,,38,,,,,,,Undergraduate,First-year students,,,,Todd 125,46.729809,-117.163473,"46° 43' 47.3124'' N
117° 9' 48.5028'' W"
Mandatory Prog,8/19/21,Thursday,10:15:00 AM,11:15:00 AM,1,Count on Cougs: WOW,Facilitator_41,,40,40,Yes,In-Person,Pullman,,,40,,,,,,,Undergraduate,First-year students,,,,Todd 420,46.729809,-117.163473,"46° 43' 47.3124'' N
117° 9' 48.5028'' W"
Mandatory Prog,8/19/21,Thursday,11:45:00 AM,12:45:00 PM,1,Count on Cougs: WOW,Facilitator_41,,40,36,Yes,In-Person,Pullman,,,36,,,,,,,Undergraduate,First-year students,,,,Todd 420,46.729809,-117.163473,"46° 43' 47.3124'' N
117° 9' 48.5028'' W"
Mandatory Prog,8/20/21,Friday,2:15:00 PM,3:15:00 PM,1,Count on Cougs: WOW,Facilitator_41,,40,35,Yes,In-Person,Pullman,,,35,,,,,,,Undergraduate,First-year students,,,,Todd 130,46.729809,-117.163473,"46° 43' 47.3124'' N
117° 9' 48.5028'' W"
Mandatory Prog,8/21/21,Saturday,11:00:00 AM,12:00:00 PM,1,Count on Cougs: WOW,Facilitator_41,,40,38,Yes,In-Person,Pullman,,,38,,,,,,,Undergraduate,First-year students,,,,Todd 125,46.729809,-117.163473,"46° 43' 47.3124'' N
117° 9' 48.5028'' W"
Mandatory Prog,8/21/21,Saturday,1:15:00 PM,2:15:00 PM,1,Count on Cougs: WOW,Facilitator_41,,40,28,Yes,In-Person,Pullman,,,28,,,,,,,Undergraduate,First-year students,,,,Todd 125,46.729809,-117.163473,"46° 43' 47.3124'' N
117° 9' 48.5028'' W"
Mandatory Prog,8/28/21,Saturday,10:00:00 AM,11:00:00 AM,1,Count on Cougs: Fall,Facilitator_41,,40,25,Yes,In-Person,Pullman,,,25,,,,,,,Undergraduate,First-year students,,,,G41,46.727382, -117.165967,"46° 43' 38.5752'' N
117° 9' 57.4812'' W"
Mandatory Prog,9/1/21,Wednesday,8:00:00 AM,9:00:00 AM,5,Count on Cougs: Fall,Facilitator_41,,40,14,Yes,In-Person,Pullman,,,14,,,,,,,Undergraduate,Athletics Student,,,,,,,
Mandatory Prog,9/11/21,Saturday,11:30:00 AM,12:30:00 PM,1,Count on Cougs: Fall,Facilitator_41,,40,26,Yes,In-Person,Pullman,,,26,,,,,,,Undergraduate,First-year students,,,,G41,46.727382, -117.165967,"46° 43' 38.5752'' N
117° 9' 57.4812'' W"
Mandatory Prog,9/17/21,Friday,9:30:00 AM,10:30:00 AM,1,Count on Cougs: Fall,Facilitator_41,,40,16,Yes,In-Person,Pullman,,,16,,,,,,,Undergraduate,First-year students,,,,G41,46.727382, -117.165967,"46° 43' 38.5752'' N
117° 9' 57.4812'' W"
Mandatory Prog,9/22/21,Wednesday,5:30:00 PM,6:30:00 PM,1,Count on Cougs: Fall,Facilitator_41,,40,28,Yes,In-Person,Pullman,,,28,,,,,,,Undergraduate,First-year students,,,,G41,46.727382, -117.165967,"46° 43' 38.5752'' N
117° 9' 57.4812'' W"
Mandatory Prog,9/27/21,Monday,5:30:00 PM,6:30:00 PM,1,Count on Cougs: Fall,Facilitator_41,,40,32,Yes,In-Person,Pullman,,,32,,,,,,,Undergraduate,First-year students,,,,G41,46.727382, -117.165967,"46° 43' 38.5752'' N
117° 9' 57.4812'' W"
Mandatory Prog,10/1/21,Friday,9:30:00 AM,10:30:00 AM,1,Count on Cougs: Fall,Facilitator_41,,40,13,Yes,In-Person,Pullman,,,13,,,,,,,Undergraduate,First-year students,,,,G41,46.727382, -117.165967,"46° 43' 38.5752'' N
117° 9' 57.4812'' W"
Mandatory Prog,10/4/21,Monday,5:30:00 PM,6:30:00 PM,1,Count on Cougs: Fall,Facilitator_41,,40,15,Yes,In-Person,Pullman,,,15,,,,,,,Undergraduate,First-year students,,,,G41,46.727382, -117.165967,"46° 43' 38.5752'' N
117° 9' 57.4812'' W"
Mandatory Prog,10/12/21,Tuesday,5:30:00 PM,6:30:00 PM,1,Count on Cougs: Fall,Facilitator_41,,40,14,Yes,In-Person,Pullman,,,14,,,,,,,Undergraduate,First-year students,,,,G41,46.727382, -117.165967,"46° 43' 38.5752'' N
117° 9' 57.4812'' W"
Mandatory Prog,10/15/21,Friday,9:30:00 AM,10:30:00 AM,1,Count on Cougs: Fall,Facilitator_41,,40,0,no,In-Person,Pullman,,,,,,,,,,Undergraduate,First-year students,,,,G41,46.727382, -117.165967,"46° 43' 38.5752'' N
117° 9' 57.4812'' W"
Mandatory Prog,10/19/21,Tuesday,3:00:00 PM,4:00:00 PM,1,Count on Cougs: Fall,Facilitator_41,,40,0,no,In-Person,Pullman,,,,,,,,,,Undergraduate,First-year students,,,,G41,46.727382, -117.165967,"46° 43' 38.5752'' N
117° 9' 57.4812'' W"
Mandatory Prog,10/29/21,Friday,9:30:00 AM,10:30:00 AM,1,Count on Cougs: Fall,Facilitator_41,,40,0,no,In-Person,Pullman,,,,,,,,,,Undergraduate,First-year students,,,,G41,46.727382, -117.165967,"46° 43' 38.5752'' N
117° 9' 57.4812'' W"
Mandatory Prog,11/19/21,Friday,9:00:00 AM,10:00:00 AM,1,Count on Cougs: Fall,Facilitator_41,,40,0,no,In-Person,Pullman,,,,,,,,,,Undergraduate,First-year students,,,,G41,46.727382, -117.165967,"46° 43' 38.5752'' N
117° 9' 57.4812'' W"
Life Skills,4/12/23,Wednesday,6:00:00 PM,7:00:00 PM,1,Time Management,Facilitator_42,Facilitator_49,,18,Yes,In-Person,Pullman,,,18,,,,,,,Undergraduate,Greek Student,,,Kappa Delta,,,,
Mandatory Prog,8/26/23,Saturday,2:15:00 PM,3:15:00 PM,1,Count on Cougs,Facilitator_42,,,21,Yes,In-Person,Pullman,,,21,,,,,,,Undergraduate,First-year students,,,,Todd,46.729809,-117.163473,"46° 43' 47.3124'' N
117° 9' 48.5028'' W"
Mandatory Prog,8/27/23,Sunday,9:00:00 AM,10:00:00 AM,1,Count on Cougs,Facilitator_42,,,3,Yes,In-Person,Pullman,,,3,,,,,,,Undergraduate,First-year students,,,,Todd,46.729809,-117.163473,"46° 43' 47.3124'' N
117° 9' 48.5028'' W"
Mandatory Prog,8/27/23,Sunday,2:15:00 PM,3:15:00 PM,1,Count on Cougs,Facilitator_42,,,20,Yes,In-Person,Pullman,,,20,,,,,,,Undergraduate,First-year students,,,,Todd,46.729809,-117.163473,"46° 43' 47.3124'' N
117° 9' 48.5028'' W"
Mandatory Prog,8/28/23,Monday,9:00:00 AM,10:00:00 AM,1,Count on Cougs,Facilitator_42,,,7,Yes,In-Person,Pullman,,,7,,,,,,,Undergraduate,First-year students,,,,G41,46.727382, -117.165967,"46° 43' 38.5752'' N
117° 9' 57.4812'' W"
Mandatory Prog,9/11/23,Monday,9:00:00 AM,10:00:00 AM,1,Count on Cougs,Facilitator_42,,,20,Yes,In-Person,Pullman,,,20,,,,,,,Undergraduate,First-year students,,,,G41,46.727382, -117.165967,"46° 43' 38.5752'' N
117° 9' 57.4812'' W"
Mandatory Prog,9/26/23,Tuesday,1:00:00 PM,2:00:00 PM,1,Count on Cougs,Facilitator_42,,,5,Yes,In-Person,Pullman,,,5,,,,,,,Undergraduate,First-year students,,,,G41,46.727382, -117.165967,"46° 43' 38.5752'' N
117° 9' 57.4812'' W"
Mandatory Prog,1/8/22,,1:30:00 PM,2:30:00 PM,1,Count on Cougs,Facilitator_43,,,10,Yes,In-Person,Pullman,,,10,,,,,,,Undergraduate,First-year students,,,,Todd 311,46.729809,-117.163473,"46° 43' 47.3124'' N
117° 9' 48.5028'' W"
Mandatory Prog,1/8/22,,3:00:00 PM,4:00:00 PM,1,Count on Cougs,Facilitator_43,,,11,Yes,In-Person,Pullman,,,11,,,,,,,Undergraduate,First-year students,,,,TODD 311,46.729809,-117.163473,"46° 43' 47.3124'' N
117° 9' 48.5028'' W"
Mandatory Prog,1/31/22,,4:00:00 PM,5:00:00 PM,1,Count on Cougs: Makeup,Facilitator_43,,,14,Yes,In-Person,Pullman,,,14,,,,,,,Undergraduate,First-year students,,,,SGYM 111,46.732758,-117.163957,"46° 43' 57.9288'' N
117° 9' 50.2452'' W"
Mandatory Prog,4/4/22,,4:30:00 PM,5:30:00 PM,1,Count on Cougs: Makeup,Facilitator_43,,,13,Yes,In-Person,Pullman,,,13,,,,,,,Undergraduate,First-year students,,,,SGYM 111,46.732758,-117.163957,"46° 43' 57.9288'' N
117° 9' 50.2452'' W"
Mandatory Prog,4/22/22,,11:30:00 AM,12:30:00 PM,1,Count on Cougs: Makeup,Facilitator_43,,,11,Yes,In-Person,Pullman,,,11,,,,,,,Undergraduate,First-year students,,,,SGYM 111,46.732758,-117.163957,"46° 43' 57.9288'' N
117° 9' 50.2452'' W"
Mandatory Prog,4/25/22,,5:00:00 PM,6:00:00 PM,1,Count on Cougs: Makeup,Facilitator_43,,,10,Yes,In-Person,Pullman,,,10,,,,,,,Undergraduate,First-year students,,,,SGYM 111,46.732758,-117.163957,"46° 43' 57.9288'' N
117° 9' 50.2452'' W"
Mandatory Prog,1/23/21,Saturday,1:30:00 PM,2:30:00 PM,1,Count on Cougs,Facilitator_43,,13,9,Yes,Online - Live,Pullman,,,9,,,,,,,Undergraduate,First-year students,,,,,,,
Mandatory Prog,1/23/21,Saturday,3:00:00 PM,4:00:00 PM,1,Count on Cougs,Facilitator_43,,14,10,Yes,Online - Live,Pullman,,,10,,,,,,,Undergraduate,First-year students,,,,,,,
Mandatory Prog,2/9/21,Tuesday,4:00:00 PM,5:00:00 PM,1,Count on Cougs: Makeup,Facilitator_43,,45,21,Yes,Online - Live,Pullman,,,21,,,,,,,Undergraduate,First-year students,,,,,,,
Mandatory Prog,2/24/21,Wednesday,3:00:00 PM,4:00:00 PM,1,Count on Cougs: Makeup,Facilitator_43,,45,28,Yes,Online - Live,Pullman,,,28,,,,,,,Undergraduate,First-year students,,,,,,,
Mandatory Prog,3/23/21,Tuesday,5:00:00 PM,6:00:00 PM,1,Count on Cougs: Makeup,Facilitator_43,,31,28,Yes,Online - Live,Pullman,,,28,,,,,,,Undergraduate,First-year students,,,,,,,
Mandatory Prog,4/15/21,Thursday,4:00:00 PM,5:00:00 PM,1,Count on Cougs: Makeup,Facilitator_43,,,21,Yes,Online - Live,Pullman,,,21,,,,,,,Undergraduate,First-year students,,,,,,,
Mandatory Prog,8/15/21,Sunday,9:30:00 AM,10:30:00 AM,1,Count on Cougs: WOW,Facilitator_43,,40,40,Yes,Online - Live,Pullman,,,40,,,,,,,Undergraduate,Greek Student,,,,,,,
Mandatory Prog,8/15/21,Sunday,11:00:00 AM,12:00:00 PM,1,Count on Cougs: WOW,Facilitator_43,,40,40,Yes,Online - Live,Pullman,,,40,,,,,,,Undergraduate,Greek Student,,,,,,,
Mandatory Prog,8/15/21,Sunday,1:15:00 PM,2:15:00 PM,1,Count on Cougs: WOW,Facilitator_43,,40,40,Yes,Online - Live,Pullman,,,40,,,,,,,Undergraduate,Greek Student,,,,,,,
Mandatory Prog,8/15/21,Sunday,2:45:00 PM,3:45:00 PM,1,Count on Cougs: WOW,Facilitator_43,,40,40,Yes,Online - Live,Pullman,,,40,,,,,,,Undergraduate,Greek Student,,,,,,,
Mandatory Prog,8/18/21,Wednesday,10:15:00 AM,11:15:00 AM,1,Count on Cougs: WOW,Facilitator_43,,40,36,Yes,In-Person,Pullman,,,36,,,,,,,Undergraduate,First-year students,,,,Todd 204,46.729809,-117.163473,"46° 43' 47.3124'' N
117° 9' 48.5028'' W"
Mandatory Prog,8/18/21,Wednesday,11:45:00 AM,12:45:00 PM,1,Count on Cougs: WOW,Facilitator_43,,40,40,Yes,In-Person,Pullman,,,40,,,,,,,Undergraduate,First-year students,,,,Todd 204,46.729809,-117.163473,"46° 43' 47.3124'' N
117° 9' 48.5028'' W"
Mandatory Prog,8/19/21,Thursday,10:15:00 AM,11:15:00 AM,1,Count on Cougs: WOW,Facilitator_43,,40,39,Yes,In-Person,Pullman,,,39,,,,,,,Undergraduate,Greek Student,,,,Todd 216,46.729809,-117.163473,"46° 43' 47.3124'' N
117° 9' 48.5028'' W"
Mandatory Prog,8/19/21,Thursday,11:45:00 AM,12:45:00 PM,1,Count on Cougs: WOW,Facilitator_43,,40,36,Yes,In-Person,Pullman,,,36,,,,,,,Undergraduate,First-year students,,,,Todd 216,46.729809,-117.163473,"46° 43' 47.3124'' N
117° 9' 48.5028'' W"
Mandatory Prog,8/21/21,Saturday,9:30:00 AM,10:30:00 AM,1,Count on Cougs: WOW,Facilitator_43,,40,35,Yes,In-Person,Pullman,,,35,,,,,,,Undergraduate,First-year students,,,,Todd 420,46.729809,-117.163473,"46° 43' 47.3124'' N
117° 9' 48.5028'' W"
Mandatory Prog,8/21/21,Saturday,11:00:00 AM,12:00:00 PM,1,Count on Cougs: WOW,Facilitator_43,,40,40,Yes,In-Person,Pullman,,,40,,,,,,,Undergraduate,First-year students,,,,Todd 420,46.729809,-117.163473,"46° 43' 47.3124'' N
117° 9' 48.5028'' W"
Mandatory Prog,8/21/21,Saturday,1:15:00 PM,2:15:00 PM,1,Count on Cougs: WOW,Facilitator_43,,40,32,Yes,In-Person,Pullman,,,32,,,,,,,Undergraduate,First-year students,,,,Todd 420,46.729809,-117.163473,"46° 43' 47.3124'' N
117° 9' 48.5028'' W"
Mandatory Prog,9/14/21,Tuesday,4:30:00 PM,5:30:00 PM,1,Count on Cougs: Fall,Facilitator_43,,40,26,Yes,In-Person,Pullman,,,26,,,,,,,Undergraduate,First-year students,,,,G41,46.727382, -117.165967,"46° 43' 38.5752'' N
117° 9' 57.4812'' W"
Mandatory Prog,9/22/21,Wednesday,3:30:00 PM,4:30:00 PM,1,Count on Cougs: Fall,Facilitator_43,,40,22,Yes,In-Person,Pullman,,,22,,,,,,,Undergraduate,First-year students,,,,G41,46.727382, -117.165967,"46° 43' 38.5752'' N
117° 9' 57.4812'' W"
Mandatory Prog,9/28/21,Tuesday,3:00:00 PM,4:00:00 PM,1,Count on Cougs: Fall,Facilitator_43,,40,29,Yes,In-Person,Pullman,,,29,,,,,,,Undergraduate,First-year students,,,,G41,46.727382, -117.165967,"46° 43' 38.5752'' N
117° 9' 57.4812'' W"
Mandatory Prog,10/5/21,Tuesday,3:00:00 PM,4:00:00 PM,1,Count on Cougs: Fall,Facilitator_43,,40,9,Yes,In-Person,Pullman,,,9,,,,,,,Undergraduate,First-year students,,,,G41,46.727382, -117.165967,"46° 43' 38.5752'' N
117° 9' 57.4812'' W"
Mandatory Prog,10/14/21,Thursday,3:00:00 PM,4:00:00 PM,1,Count on Cougs: Fall,Facilitator_43,,40,9,Yes,In-Person,Pullman,,,9,,,,,,,Undergraduate,First-year students,,,,G41,46.727382, -117.165967,"46° 43' 38.5752'' N
117° 9' 57.4812'' W"
Violence Prev,10/18/21,Monday,11:30:00 AM,11:45:00 PM,0,Flash talk - Healthy Relationships,Facilitator_43,,,16,yes,Online - LIVE,Global,,,,,,,,,,,,,,,,,,
Mandatory Prog,10/20/21,Wednesday,3:00:00 PM,4:00:00 PM,1,Count on Cougs: Fall,Facilitator_43,,40,12,Yes,In-Person,Pullman,,,12,,,,,,,Undergraduate,First-year students,,,,G41,46.727382, -117.165967,"46° 43' 38.5752'' N
117° 9' 57.4812'' W"
Mandatory Prog,10/20/21,Wednesday,4:30:00 PM,5:30:00 PM,1,Count on Cougs: Fall,Facilitator_43,,40,0,no,In-Person,Pullman,,,,,,,,,,Undergraduate,First-year students,,,,G41,46.727382, -117.165967,"46° 43' 38.5752'' N
117° 9' 57.4812'' W"
Violence Prev,10/21/21,Thursday,12:30:00 PM,1:00:00 PM,0,Flash talk - Bystander Intervention,Facilitator_43,,,10,Yes,Online - LIVE,Open System-wide,,,10,,,,,,,,,,,,,,,
Mandatory Prog,10/27/21,Wednesday,3:00:00 PM,4:00:00 PM,1,Count on Cougs: Fall,Facilitator_43,,40,9,Yes,In-Person,Pullman,,,9,,,,,,,Undergraduate,First-year students,,,,G41,46.727382, -117.165967,"46° 43' 38.5752'' N
117° 9' 57.4812'' W"
Mandatory Prog,10/28/21,Thursday,3:00:00 PM,4:00:00 PM,1,Count on Cougs: Fall,Facilitator_43,,40,0,no,In-Person,Pullman,,,,,,,,,,Undergraduate,First-year students,,,,G41,46.727382, -117.165967,"46° 43' 38.5752'' N
117° 9' 57.4812'' W"
Mandatory Prog,11/4/21,Thursday,3:00:00 PM,4:00:00 PM,1,Count on Cougs: Fall,Facilitator_43,,40,0,no,In-Person,Pullman,,,,,,,,,,Undergraduate,First-year students,,,,G41,46.727382, -117.165967,"46° 43' 38.5752'' N
117° 9' 57.4812'' W"
Mandatory Prog,11/10/21,Wednesday,3:00:00 PM,4:00:00 PM,1,Count on Cougs: Fall,Facilitator_43,,40,0,no,In-Person,Pullman,,,,,,,,,,Undergraduate,First-year students,,,,G41,46.727382, -117.165967,"46° 43' 38.5752'' N
117° 9' 57.4812'' W"
Mandatory Prog,11/16/21,Tuesday,4:00:00 PM,5:00:00 PM,1,Count on Cougs: Fall,Facilitator_43,,40,0,no,In-Person,Pullman,,,,,,,,,,Undergraduate,First-year students,,,,G41,46.727382, -117.165967,"46° 43' 38.5752'' N
117° 9' 57.4812'' W"
Mandatory Prog,12/7/21,Tuesday,3:00:00 PM,4:00:00 PM,1,Count on Cougs: Fall,Facilitator_43,,40,11,Yes,In-Person,Pullman,,,11,,,,,,,Undergraduate,First-year students,,,,G41,46.727382, -117.165967,"46° 43' 38.5752'' N
117° 9' 57.4812'' W"
Mandatory Prog,8/10/19,Saturday,3:30:00 PM,5:00:00 PM,2,"Booze, Sex, & Reality Checks",Facilitator_44,,,34,Yes,In-Person,Pullman,,,34,,,,,,,General,,organization,,,Todd 411,46.729809,-117.163473,"46° 43' 47.3124'' N
117° 9' 48.5028'' W"
